-desc,date,temp_c,text,icon,wind_mph,wind_degree,wind_dir,pressure_mb,precip_mm,precip_in,humidity,cloud,feelslike_c,vis_miles,uv,gust_mph,gb-defra-index,headache_severity
avrgData,27/02/2022 05:15,8,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,6.9,120,ESE,1016,0,0,71,75,4.4,6,1,24.6,1,0
avrgData,27/02/2022 06:30,7,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,6.9,110,ESE,1016,0,0,76,25,3,6,1,24.2,1,0
avrgData,27/02/2022 07:30,8,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,6.9,110,ESE,1016,0,0,76,75,4.2,6,1,23.5,1,0
avrgData,27/02/2022 08:30,8,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,11.9,110,ESE,1017,0,0,81,75,4.2,6,1,23.9,1,0
mornData,27/02/2022 08:45,8,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,11.9,110,ESE,1017,0,0,81,75,4.2,6,1,23.9,1,0
avrgData,27/02/2022 09:30,9,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,9.4,130,SE,1017,0,0,81,75,5.6,6,2,21.9,1,0
avrgData,27/02/2022 10:15,10,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,9.4,130,SE,1018,0,0,82,25,7,6,2,19.7,1,0
avrgData,27/02/2022 11:15,10,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,10.5,140,SE,1018,0,0,82,75,6.8,6,3,21.5,1,0
avrgData,27/02/2022 12:30,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,9.4,140,SE,1018,0,0,82,25,8,6,4,20.1,1,0
avrgData,27/02/2022 13:15,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,9.4,150,SSE,1017,0,0,82,50,8,6,3,20.1,1,0
avrgData,27/02/2022 14:15,11,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,11.9,160,SSE,1017,0,0,82,75,8.1,6,3,19.5,1,0
avrgData,27/02/2022 15:30,10,Light rain,http://cdn.weatherapi.com/weather/64x64/day/296.png,10.5,180,S,1018,0,0,94,75,6.8,1,3,19.2,1,0
avrgData,27/02/2022 16:30,10,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,8.1,180,S,1018,0,0,94,75,6.9,6,3,18.6,1,0
avrgData,27/02/2022 17:30,10,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,10.5,190,S,1018,0,0,94,50,7,6,3,19.2,1,0
avrgData,27/02/2022 18:30,9,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,10.5,190,S,1018,0,0,87,25,6.1,6,3,15.9,1,0
avrgData,27/02/2022 19:30,9,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,8.1,180,S,1019,0.2,0.01,87,0,6.9,6,1,11.6,1,0
avrgData,27/02/2022 20:30,9,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,8.1,180,S,1019,0,0,87,0,7.2,6,1,11.9,1,0
avrgData,27/02/2022 21:15,9,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,10.5,180,S,1019,0,0,87,0,6.9,6,1,15.4,1,0
avrgData,27/02/2022 22:30,9,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,10.5,190,S,1019,0,0,87,50,6.6,6,1,17.2,1,0
avrgData,27/02/2022 23:30,10,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,12.5,180,S,1019,0,0,82,75,7.5,6,1,19.5,1,0
avrgData,28/02/2022 00:30,10,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,12.5,190,S,1019,0,0,82,75,7,6,1,24.2,1,0
avrgData,28/02/2022 01:30,10,Light rain,http://cdn.weatherapi.com/weather/64x64/night/296.png,12.5,180,S,1019,0,0,87,75,7,6,1,24.2,1,0
avrgData,28/02/2022 02:30,10,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,13.6,180,S,1019,0,0,82,50,6.9,6,1,24.2,1,0
avrgData,28/02/2022 03:30,10,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,13.6,180,S,1019,0.1,0,87,75,7,6,1,21.9,1,0
avrgData,28/02/2022 04:15,10,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,13.6,180,S,1019,0.2,0.01,94,75,7,5,1,21.9,1,0
avrgData,28/02/2022 05:15,10,Overcast,http://cdn.weatherapi.com/weather/64x64/night/122.png,17.4,180,S,1019,0.1,0,94,100,7,6,1,22.6,1,0
avrgData,28/02/2022 06:30,10,Light rain,http://cdn.weatherapi.com/weather/64x64/night/296.png,18.6,180,S,1019,0.1,0,94,100,6.9,1,1,23.3,1,0
avrgData,28/02/2022 07:30,10,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,20.6,180,S,1019,0.4,0.02,94,75,6.8,1,1,23.5,1,0
avrgData,28/02/2022 08:30,10,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,13.6,190,S,1019,0.2,0.01,94,75,6.8,0,1,23.3,1,0
mornData,28/02/2022 08:00,10,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,18.6,180,S,1019,0.2,0.01,94,75,6.8,4,2,24.4,1,0
avrgData,28/02/2022 09:15,10,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,15,180,S,1019,0.2,0.01,94,75,6.8,3,2,24.4,1,0
avrgData,28/02/2022 10:30,10,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,17.4,180,S,1020,1.8,0.07,94,75,6.7,0,2,24.4,1,0
avrgData,28/02/2022 11:15,10,Moderate rain at times,http://cdn.weatherapi.com/weather/64x64/day/299.png,20.6,180,S,1019,0.5,0.02,100,75,6.7,0,3,25.3,1,0
avrgData,28/02/2022 12:30,10,Moderate rain at times,http://cdn.weatherapi.com/weather/64x64/day/299.png,18.6,190,S,1019,0.5,0.02,100,75,6.7,0,3,24.2,1,0
avrgData,28/02/2022 13:15,11,Moderate rain at times,http://cdn.weatherapi.com/weather/64x64/day/299.png,20.6,180,S,1019,3.1,0.12,94,75,8,0,3,23.9,1,0
avrgData,28/02/2022 14:30,11,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,19.2,190,S,1019,3.3,0.13,94,75,8.2,0,3,22.4,1,0
avrgData,28/02/2022 15:30,8,Moderate rain at times,http://cdn.weatherapi.com/weather/64x64/day/299.png,10.5,340,NNW,1019,3.6,0.14,100,75,4.6,2,3,19.5,1,0
avrgData,28/02/2022 16:30,10,Light drizzle,http://cdn.weatherapi.com/weather/64x64/day/266.png,20.6,320,NW,1020,8.4,0.33,94,50,7.8,3,3,13.2,1,0
avrgData,28/02/2022 17:30,9,Light rain,http://cdn.weatherapi.com/weather/64x64/day/296.png,13.6,360,N,1020,2.3,0.09,93,50,5.6,6,2,20.4,1,0
avrgData,28/02/2022 18:15,9,Light drizzle,http://cdn.weatherapi.com/weather/64x64/night/266.png,11.9,30,NNE,1021,2,0.08,93,50,6.1,6,2,16.8,1,0
avrgData,28/02/2022 19:30,9,Moderate rain at times,http://cdn.weatherapi.com/weather/64x64/night/299.png,11.9,20,NNE,1022,7.7,0.3,93,75,6.5,4,1,13.4,1,0
avrgData,28/02/2022 20:30,8,Moderate rain,http://cdn.weatherapi.com/weather/64x64/night/302.png,11.9,20,NNE,1023,0,0,100,50,5.1,6,1,14.8,1,0
avrgData,28/02/2022 21:30,8,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,10.5,10,N,1023,0,0,93,25,4.9,6,1,17.2,1,0
avrgData,28/02/2022 22:15,7,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,8.1,20,NNE,1024,0,0,100,25,3.5,6,1,19.5,1,0
avrgData,28/02/2022 23:30,7,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,12.5,10,N,1024,0,0,93,37,3.8,6,1,17.7,1,0
avrgData,01/03/2022 00:30,7,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,10.5,20,NNE,1024,0,0,93,75,4.6,6,1,13.6,1,0
avrgData,01/03/2022 01:15,7,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,9.4,10,N,1024,0,0,93,25,4.6,6,1,13.6,1,0
avrgData,01/03/2022 02:15,7,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,8.1,40,NE,1024,0,0,93,25,4.7,6,1,13.6,1,0
avrgData,01/03/2022 03:15,7,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,8.1,40,NE,1024,0,0,93,25,4.4,6,1,15.4,1,0
avrgData,01/03/2022 04:30,7,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,11.9,30,NNE,1024,0,0,93,50,4.2,6,1,17.7,1,0
avrgData,01/03/2022 05:30,7,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,13.6,30,NNE,1024,0,0,87,75,4,6,1,18.8,1,0
avrgData,01/03/2022 06:15,6,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,12.5,30,NNE,1024,0,0,93,75,2.8,6,1,19.5,1,0
avrgData,01/03/2022 07:30,6,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,11.9,40,NE,1024,0,0,93,50,3.1,6,1,17.9,1,0
avrgData,01/03/2022 08:30,6,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,12.5,30,NNE,1024,0,0,93,50,3.1,6,1,18.3,1,0
mornData,01/03/2022 08:00,6,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,13.6,40,NE,1024,0,0,93,50,2.5,6,2,19.2,1,0
avrgData,01/03/2022 09:15,6,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,12.5,30,NNE,1024,0,0,93,50,2.5,6,2,19.2,1,0
avrgData,01/03/2022 10:30,7,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,12.5,40,NE,1024,0,0,87,50,3.7,6,2,15.7,1,0
avrgData,01/03/2022 11:30,7,Light rain,http://cdn.weatherapi.com/weather/64x64/day/296.png,13.6,50,NE,1023,0,0,93,75,3.3,6,2,17.2,1,0
avrgData,01/03/2022 12:15,8,Patchy light rain,http://cdn.weatherapi.com/weather/64x64/day/293.png,17.4,60,ENE,1022,0,0,93,50,4.9,6,2,15,1,0
avrgData,01/03/2022 13:30,8,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,18.6,60,ENE,1022,0,0,93,75,4.7,2,2,15.9,1,0
avrgData,01/03/2022 14:30,8,Moderate rain at times,http://cdn.weatherapi.com/weather/64x64/day/299.png,18.6,60,ENE,1021,0,0,100,50,4.7,2,2,16.3,1,0
avrgData,01/03/2022 15:15,8,Moderate rain at times,http://cdn.weatherapi.com/weather/64x64/day/299.png,20.6,60,ENE,1020,0,0,100,50,4.7,2,2,16.1,1,0
avrgData,01/03/2022 16:30,8,Patchy light rain,http://cdn.weatherapi.com/weather/64x64/day/293.png,19.2,60,ENE,1020,0.3,0.01,100,50,4.7,1,2,16.1,1,0
avrgData,01/03/2022 17:15,8,Light rain,http://cdn.weatherapi.com/weather/64x64/day/296.png,16.1,70,ENE,1019,0.2,0.01,100,100,4.7,2,2,17.9,1,0
avrgData,01/03/2022 18:15,9,Light rain,http://cdn.weatherapi.com/weather/64x64/night/296.png,13.6,60,ENE,1019,0.2,0.01,93,100,5.8,4,2,19,1,0
avrgData,01/03/2022 19:15,9,Light rain,http://cdn.weatherapi.com/weather/64x64/night/296.png,15,70,ENE,1018,1,0.04,100,100,5.8,3,2,19.5,1,0
avrgData,01/03/2022 20:30,9,Light rain,http://cdn.weatherapi.com/weather/64x64/night/296.png,16.1,80,E,1018,0.3,0.01,100,100,5.7,2,1,21,1,0
avrgData,01/03/2022 21:30,9,Light rain,http://cdn.weatherapi.com/weather/64x64/night/296.png,15,90,E,1018,0.8,0.03,100,50,5.4,2,1,25.9,1,0
avrgData,01/03/2022 22:30,10,Light rain,http://cdn.weatherapi.com/weather/64x64/night/296.png,9.4,110,ESE,1018,2.7,0.11,100,75,6.9,2,1,25.1,1,0
avrgData,01/03/2022 23:30,10,Light rain,http://cdn.weatherapi.com/weather/64x64/night/296.png,9.4,110,ESE,1018,1,0.04,100,75,7.1,2,1,23,1,0
avrgData,02/03/2022 00:30,10,Light rain,http://cdn.weatherapi.com/weather/64x64/night/296.png,11.9,110,ESE,1017,5.9,0.23,100,50,7.4,2,1,19.5,1,0
avrgData,02/03/2022 01:30,10,Moderate rain,http://cdn.weatherapi.com/weather/64x64/night/302.png,12.5,110,ESE,1017,5.9,0.23,100,75,7.4,3,1,19.5,1,0
avrgData,02/03/2022 02:30,10,Light rain,http://cdn.weatherapi.com/weather/64x64/night/296.png,11.9,110,ESE,1016,1.3,0.05,100,100,7.2,0,1,21.9,1,0
avrgData,02/03/2022 03:30,10,Moderate rain,http://cdn.weatherapi.com/weather/64x64/night/302.png,10.5,120,ESE,1015,1.7,0.07,100,100,6.9,1,1,25.7,1,0
avrgData,02/03/2022 04:30,10,Light rain,http://cdn.weatherapi.com/weather/64x64/night/296.png,9.4,130,SE,1014,3.9,0.15,100,100,7,1,1,23.3,1,0
avrgData,02/03/2022 05:15,10,Light rain,http://cdn.weatherapi.com/weather/64x64/night/296.png,10.5,140,SE,1014,1.1,0.04,100,100,7,1,1,23.7,1,0
avrgData,02/03/2022 06:30,10,Moderate rain,http://cdn.weatherapi.com/weather/64x64/night/302.png,12.5,150,SSE,1014,0.9,0.04,100,100,7,1,1,23.7,1,0
avrgData,02/03/2022 07:30,10,Light rain,http://cdn.weatherapi.com/weather/64x64/day/296.png,13.6,150,SSE,1014,4.7,0.19,100,100,7.1,0,1,22.1,1,0
avrgData,02/03/2022 08:15,10,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,15,150,SSE,1014,0.2,0.01,100,100,7,1,1,22.6,1,0
mornData,02/03/2022 08:45,10,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,13.6,150,SSE,1014,0.2,0.01,100,100,7,1,1,22.6,1,0
avrgData,02/03/2022 09:30,10,Light rain,http://cdn.weatherapi.com/weather/64x64/day/296.png,15,150,SSE,1014,0,0,100,100,6.7,1,3,24.4,1,0
avrgData,02/03/2022 10:15,11,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,15,160,SSE,1014,0.1,0,94,100,8.1,1,3,23.5,1,0
avrgData,02/03/2022 11:30,10,Light drizzle,http://cdn.weatherapi.com/weather/64x64/day/266.png,15,170,S,1014,0,0,100,100,6.8,0,3,22.8,1,0
avrgData,02/03/2022 12:30,10,Light rain,http://cdn.weatherapi.com/weather/64x64/day/296.png,15,180,S,1014,0,0,100,100,7,1,3,19,1,0
avrgData,02/03/2022 13:30,10,Light rain,http://cdn.weatherapi.com/weather/64x64/day/296.png,15,230,SW,1014,0.2,0.01,100,100,7.4,1,3,15.9,1,0
avrgData,02/03/2022 14:15,9,Patchy light rain,http://cdn.weatherapi.com/weather/64x64/day/293.png,13.6,220,SW,1014,0.1,0,100,50,6.3,2,3,14.1,1,0
avrgData,02/03/2022 15:15,9,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,15,230,SW,1014,0.1,0,100,75,6.2,6,3,14.8,1,0
avrgData,02/03/2022 16:30,10,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,6.9,210,SSW,1014,0.2,0.01,94,75,7.5,6,3,14.8,1,0
avrgData,02/03/2022 17:30,10,Mist,http://cdn.weatherapi.com/weather/64x64/day/143.png,11.9,190,S,1014,0,0,82,75,7.8,6,3,13,1,0
avrgData,02/03/2022 18:30,9,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,10.5,190,S,1014,0.1,0,87,75,6.9,6,3,11.4,1,0
avrgData,02/03/2022 19:30,9,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,8.1,180,S,1013,0,0,87,75,7.2,6,2,9.8,1,0
avrgData,02/03/2022 20:30,9,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,6.9,170,S,1013,0,0,93,75,7.3,6,1,10.1,1,0
avrgData,02/03/2022 21:30,9,Light rain,http://cdn.weatherapi.com/weather/64x64/night/296.png,10.5,160,SSE,1013,0,0,93,50,7.1,6,1,12.1,1,0
avrgData,02/03/2022 22:30,9,Light rain,http://cdn.weatherapi.com/weather/64x64/night/296.png,8.1,160,SSE,1012,0,0,100,75,6.8,2,1,12.8,1,0
avrgData,02/03/2022 23:15,9,Light drizzle,http://cdn.weatherapi.com/weather/64x64/night/266.png,10.5,140,SE,1012,0,0,100,75,6.5,1,1,14.8,1,0
avrgData,03/03/2022 00:30,10,Light rain,http://cdn.weatherapi.com/weather/64x64/night/296.png,11.9,150,SSE,1011,0,0,94,100,7.2,0,1,19,1,0
avrgData,03/03/2022 01:15,10,Moderate rain,http://cdn.weatherapi.com/weather/64x64/night/302.png,10.5,160,SSE,1011,0,0,100,100,7.2,1,1,19,1,0
avrgData,03/03/2022 02:30,8,Light rain,http://cdn.weatherapi.com/weather/64x64/night/296.png,9.4,320,NW,1010,0.2,0.01,100,75,4.7,1,1,19,1,0
avrgData,03/03/2022 03:30,8,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,9.4,320,NW,1010,0.8,0.03,100,75,4.8,6,1,18.8,1,0
avrgData,03/03/2022 04:30,8,Light rain,http://cdn.weatherapi.com/weather/64x64/night/296.png,6.9,300,WNW,1010,1.9,0.07,100,75,6.3,6,1,8.7,1,0
avrgData,03/03/2022 05:30,8,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,3.8,260,W,1011,0.5,0.02,100,75,4,6,1,25.5,1,0
avrgData,03/03/2022 06:15,8,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,8.1,270,W,1011,0.5,0.02,100,25,4.7,6,1,19.7,1,0
avrgData,03/03/2022 07:30,8,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,10.5,290,WNW,1011,2.2,0.09,100,50,5.4,6,1,14.8,1,0
avrgData,03/03/2022 08:30,8,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,6.9,300,WNW,1012,0,0,93,50,5.3,6,1,15.2,1,0
mornData,03/03/2022 08:00,8,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,6.9,290,WNW,1012,0,0,93,50,5,6,3,16.8,1,0
avrgData,03/03/2022 09:15,9,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,11.9,290,WNW,1013,0,0,93,50,5.9,6,3,19.9,1,0
avrgData,03/03/2022 10:30,9,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,12.5,310,NW,1013,0,0,87,50,5.7,6,3,20.6,1,0
avrgData,03/03/2022 11:30,9,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,15,310,NW,1014,0,0,87,50,5.5,6,2,21.7,1,0
avrgData,03/03/2022 12:30,9,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,12.5,320,NW,1014,0,0,81,50,5.6,6,3,19.2,1,0
avrgData,03/03/2022 13:30,9,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,18.6,320,NW,1015,0,0,76,50,5.4,6,3,20.4,1,0
avrgData,03/03/2022 14:15,9,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,17.4,310,NW,1015,0,0,71,50,5.4,6,2,19.9,1,0
avrgData,03/03/2022 15:15,9,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,15,310,NW,1015,0,0,71,50,5.4,6,2,20.4,1,0
avrgData,03/03/2022 16:15,9,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,17.4,320,NW,1016,0,0,71,50,5.8,6,3,16.8,1,0
avrgData,03/03/2022 17:15,9,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,12.5,320,NW,1016,0,0,71,50,5.9,6,3,17.4,1,0
avrgData,03/03/2022 18:30,8,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,9.4,300,WNW,1017,0,0,76,0,4.6,6,3,17.9,1,0
avrgData,03/03/2022 19:15,7,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,6.9,310,NW,1018,0,0,81,25,3.5,6,3,17.2,1,0
avrgData,03/03/2022 20:30,6,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,5.6,310,NW,1018,0,0,87,0,2.4,6,1,16.3,1,0
avrgData,03/03/2022 21:15,6,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,5.6,300,WNW,1019,0,0,87,0,2.4,6,1,18.6,1,0
avrgData,03/03/2022 22:15,6,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,4.3,280,W,1019,0,0,87,25,2.7,6,1,17.2,1,0
avrgData,03/03/2022 23:30,6,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,4.3,290,WNW,1020,0,0,87,25,2.8,6,1,16.1,1,0
avrgData,04/03/2022 00:30,7,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,5.6,300,WNW,1020,0,0,87,25,4.2,6,1,16.3,1,0
avrgData,04/03/2022 01:30,7,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,6.9,310,NW,1020,0,0,87,50,4.2,6,1,16.3,1,0
avrgData,04/03/2022 02:30,7,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,8.1,310,NW,1020,0,0,87,25,3.6,6,1,19.5,1,0
avrgData,04/03/2022 03:30,7,Mist,http://cdn.weatherapi.com/weather/64x64/night/143.png,8.1,310,NW,1021,0,0,87,50,3.4,2,1,20.6,1,0
avrgData,04/03/2022 04:15,6,Light rain,http://cdn.weatherapi.com/weather/64x64/night/296.png,6.9,270,W,1021,0.1,0,93,50,2.2,6,1,20.6,1,0
avrgData,04/03/2022 05:30,5,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,5.6,310,NW,1021,0,0,93,25,0.6,6,1,23.5,1,0
avrgData,04/03/2022 06:30,6,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,10.5,320,NW,1022,0,0,87,25,1.6,6,1,24.2,1,0
avrgData,04/03/2022 07:15,5,Light rain,http://cdn.weatherapi.com/weather/64x64/day/296.png,11.9,320,NW,1022,0,0,87,50,0.3,6,1,24.6,1,0
avrgData,04/03/2022 08:30,6,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,8.1,330,NNW,1023,0,0,81,50,1.7,6,2,23.7,1,0
mornData,04/03/2022 08:00,7,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,11.9,320,NW,1023,0,0,81,50,3.1,6,3,22.1,1,0
avrgData,04/03/2022 09:30,7,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,15,320,NW,1023,0,0,76,50,3.2,6,3,21.9,1,0
avrgData,04/03/2022 10:30,8,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,19.2,320,NW,1023,0,0,71,50,4.4,6,3,20.6,1,0
avrgData,04/03/2022 11:30,8,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,18.6,330,NNW,1024,0,0,71,50,4.3,6,3,19.7,1,0
avrgData,04/03/2022 12:15,9,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,17.4,330,NNW,1024,0,0,66,50,5.8,6,3,17,1,0
avrgData,04/03/2022 13:30,8,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,15,340,NNW,1023,0,0,66,50,4.5,6,3,16.8,1,0
avrgData,04/03/2022 14:30,8,Moderate rain,http://cdn.weatherapi.com/weather/64x64/day/302.png,18.6,330,NNW,1023,0,0,61,50,4.5,6,3,17.2,1,0
avrgData,04/03/2022 15:15,8,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,12.5,330,NNW,1023,0,0,61,25,4.4,6,3,17.7,1,0
avrgData,04/03/2022 16:30,8,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,13.6,330,NNW,1023,0,0,61,0,4.5,6,3,17,1,0
avrgData,04/03/2022 17:15,8,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,13.6,330,NNW,1023,0,0,61,25,4.6,6,3,16.6,1,0
avrgData,04/03/2022 18:30,7,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/night/116.png,11.9,340,NNW,1023,0,0,66,25,3.5,6,3,15,1,0
avrgData,04/03/2022 19:30,5,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,8.1,340,NNW,1024,0,0,70,0,1.4,6,3,14.3,1,0
avrgData,04/03/2022 20:15,6,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,10.5,330,NNW,1024,0,0,65,0,3,6,1,13.6,1,0
avrgData,04/03/2022 21:30,6,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,11.9,340,NNW,1024,0,0,70,0,3.1,6,1,16.3,1,0
avrgData,04/03/2022 22:30,5,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,8.1,350,N,1024,0,0,75,0,2,6,1,15.2,1,0
avrgData,04/03/2022 23:15,5,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,11.9,350,N,1024,0,0,75,0,2.1,6,1,15.4,1,0
avrgData,05/03/2022 00:30,3,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,3.8,60,ENE,1024,0,0,81,0,-0.3,6,1,15.7,1,0
avrgData,05/03/2022 01:30,4,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,3.8,60,ENE,1024,0,0,75,0,0.9,6,1,15.7,1,0
avrgData,05/03/2022 02:30,3,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,4.3,60,ENE,1024,0,0,81,0,-0.3,6,1,15.7,1,0
avrgData,05/03/2022 03:30,3,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,4.3,60,ENE,1024,0,0,75,0,-0.7,6,1,17.4,1,0
avrgData,05/03/2022 04:30,2,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,3.8,90,E,1024,0,0,80,0,-1.9,6,1,18.3,1,0
avrgData,05/03/2022 05:30,1,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,3.8,70,ENE,1025,0,0,86,0,-3.1,6,1,18.3,1,0
avrgData,05/03/2022 06:30,0,Clear,http://cdn.weatherapi.com/weather/64x64/night/113.png,4.3,40,NE,1025,0,0,86,0,-4.5,6,1,19,1,0
avrgData,05/03/2022 07:15,1,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,4.3,60,ENE,1025,0,0,86,0,-3.2,6,1,18.6,1,0
avrgData,05/03/2022 08:15,2,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,4.3,80,E,1026,0,0,93,0,-2.1,6,2,19.5,1,0
mornData,05/03/2022 08:00,2,Sunny,http://cdn.weatherapi.com/weather/64x64/day/113.png,4.3,80,E,1026,0,0,93,0,-2.4,6,2,18.6,1,0
avrgData,05/03/2022 09:15,5,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,6.9,70,ENE,1026,0,0,87,50,1.4,6,2,18.3,1,0
avrgData,05/03/2022 10:15,8,Partly cloudy,http://cdn.weatherapi.com/weather/64x64/day/116.png,17.4,30,NNE,1026,0,0,76,25,4.8,6,3,16.6,1,0
